tweet_id,retweet_count,favorite_count
730196704625098752,1700,4435
729854734790754305,1009,3708
729838605770891264,338,1599
729823566028484608,1122,3645
729463711119904772,2082,5305
729113531270991872,287,1735
728986383096946689,736,2881
728760639972315136,1535,4279
728751179681943552,614,2534
728653952833728512,945,3053
728409960103686147,1820,4489
728387165835677696,875,3418
728046963732717569,1080,3923
728035342121635841,1507,4150
728015554473250816,989,3783
727685679342333952,573,2718
727644517743104000,1584,5374
727524757080539137,1079,4098
727314416056803329,670,3060
727286334147182592,744,2819
727175381690781696,1238,3586
727155742655025152,1194,3319
726935089318363137,2198,6284
726887082820554753,1365,3525
726828223124897792,911,3299
726224900189511680,1042,4072
725842289046749185,2410,6514
725786712245440512,1240,3841
725729321944506368,1603,4789
725458796924002305,554,1300
724983749226668032,1165,3436
724771698126512129,566,2149
724405726123311104,1508,4861
724049859469295616,1615,3973
724046343203856385,512,2451
724004602748780546,1387,3827
723912936180330496,1123,3583
723688335806480385,2636,7029
723673163800948736,812,2785
723179728551723008,1685,4857
722974582966214656,1428,3761
722613351520608256,1492,4584
721503162398597120,1640,4215
721001180231503872,551,2342
720785406564900865,698,2860
720775346191278080,564,2250
720415127506415616,1355,3782
720389942216527872,2259,5856
720340705894408192,872,2618
720059472081784833,1015,3549
720043174954147842,1813,4563
719991154352222208,1589,4473
719704490224398336,1293,4171
719551379208073216,1707,4640
719367763014393856,686,2598
719339463458033665,1117,4090
719332531645071360,854,3177
718971898235854848,984,3199
718939241951195136,1580,4797
718631497683582976,7204,17302
718613305783398402,427,2252
718540630683709445,920,2241
718460005985447936,474,2501
718454725339934721,1375,4497
718246886998687744,446,1759
718234618122661888,912,3560
717841801130979328,542,2266
717790033953034240,985,2632
717537687239008257,1657,5303
717428917016076293,405,1475
717421804990701568,756,2886
717047459982213120,1733,5789
717009362452090881,867,2972
716802964044845056,1048,3960
716791146589110272,1457,7738
716730379797970944,395,1132
716447146686459905,5299,11967
716439118184652801,189,2190
716285507865542656,962,2553
716080869887381504,1702,6238
715928423106027520,792,2928
715758151270801409,1282,3408
715733265223708672,1524,4277
715704790270025728,511,2552
715696743237730304,1160,3605
715680795826982913,1441,3961
715360349751484417,1408,5028
715342466308784130,621,2788
715220193576927233,585,2202
715200624753819648,1682,4742
715009755312439296,1104,3811
714982300363173890,931,3423
714962719905021952,3829,6742
714957620017307648,1277,3806
714631576617938945,894,3012
714606013974974464,827,3337
714485234495041536,1006,2448
714258258790387713,667,2815
714251586676113411,757,3022
714214115368108032,796,2110
714141408463036416,1277,3995
713919462244790272,720,3038
713909862279876608,483,1747
713900603437621249,660,2612
713761197720473600,1237,4454
713411074226274305,1184,4090
713177543487135744,2586,6637
713175907180089344,1328,4080
712809025985978368,6072,17509
712717840512598017,4499,11295
712668654853337088,1097,3817
712438159032893441,1415,4896
712309440758808576,24,221
712097430750289920,930,3449
712092745624633345,811,2705
712085617388212225,434,3011
712065007010385924,567,2073
711998809858043904,120,0
711968124745228288,2089,7408
711743778164514816,906,2612
711732680602345472,3683,8068
711694788429553666,16577,30210
711652651650457602,819,3542
711363825979756544,1015,3320
711306686208872448,676,3043
711008018775851008,559,2736
710997087345876993,1258,4210
710844581445812225,610,2347
710833117892898816,476,2465
710658690886586372,512,2135
710609963652087808,2150,4423
710588934686908417,1696,4170
710296729921429505,668,2197
710283270106132480,478,1993
710272297844797440,1137,4139
710269109699739648,1012,2191
710153181850935296,808,2677
710140971284037632,799,2513
710117014656950272,1778,5020
709918798883774466,992,3219
709901256215666688,92,607
709852847387627521,1086,3227
709566166965075968,1070,3251
709556954897764353,974,3014
709519240576036864,219,1385
709449600415961088,517,2021
709409458133323776,616,2420
709225125749587968,520,2202
709207347839836162,5169,11399
709198395643068416,589,2262
709179584944730112,608,1851
709158332880297985,363,1873
709042156699303936,1476,4317
708853462201716736,592,1667
708845821941387268,801,2739
708834316713893888,448,1548
708810915978854401,6239,15209
708738143638450176,737,2532
708711088997666817,638,2332
708479650088034305,616,2337
708469915515297792,729,2849
708400866336894977,9042,14635
708356463048204288,1198,3299
708349470027751425,676,2186
708149363256774660,1412,3981
708130923141795840,784,3092
708119489313951744,896,2473
708109389455101952,501,1796
708026248782585858,1747,4059
707995814724026368,1013,2863
707983188426153984,2,45
707969809498152960,866,2481
707776935007539200,871,3005
707741517457260545,554,2287
707738799544082433,2197,3725
707693576495472641,915,3121
707629649552134146,781,2351
707610948723478529,5707,15560
707420581654872064,632,2067
707411934438625280,543,2112
707387676719185920,1144,3210
707377100785885184,974,3005
707315916783140866,577,2281
707297311098011648,707,2576
707059547140169728,619,2396
707038192327901184,716,2014
707021089608753152,1220,3724
707014260413456384,538,2109
706904523814649856,7103,13405
706901761596989440,521,1881
706681918348251136,890,3022
706644897839910912,982,2345
706593038911545345,580,1981
706538006853918722,1286,3184
706516534877929472,929,2870
706346369204748288,841,3163
706310011488698368,7116,19502
706291001778950144,434,1566
706265994973601792,847,2513
706169069255446529,2000,3574
706166467411222528,1445,4713
706153300320784384,343,1354
705975130514706432,661,2858
705970349788291072,795,2919
705898680587526145,494,2173
705786532653883392,466,1787
705591895322394625,1026,2907
705475953783398401,823,2735
705442520700944385,1456,4058
705428427625635840,1515,3502
705239209544720384,676,2767
705223444686888960,712,2372
705102439679201280,472,1954
705066031337840642,556,2011
704871453724954624,1014,3956
704859558691414016,476,2066
704847917308362754,1363,4687
704819833553219584,895,2446
704761120771465216,2617,6117
704499785726889984,901,2654
704491224099647488,71,687
704480331685040129,978,3142
704364645503647744,3225,7320
704347321748819968,313,1442
704134088924532736,411,1384
704113298707505153,519,1711
704054845121142784,841,2690
703774238772166656,404,1700
703769065844768768,1018,3008
703631701117943808,600,2357
703611486317502464,1379,3539
703425003149250560,1217,3492
703407252292673536,623,2253
703382836347330562,1026,3213
703356393781329922,344,1761
703268521220972544,494,1826
703079050210877440,2796,6798
703041949650034688,11285,24295
702932127499816960,650,2366
702899151802126337,411,1478
702684942141153280,963,2971
702671118226825216,506,2015
702598099714314240,3128,11305
702539513671897089,864,2637
702332542343577600,1384,2928
702321140488925184,948,3018
702276748847800320,694,2276
702217446468493312,1222,4382
701981390485725185,888,3150
701952816642965504,927,3535
701889187134500865,1254,3239
701805642395348998,1503,3111
701601587219795968,415,1921
701570477911896070,837,2573
701545186879471618,549,2445
701214700881756160,4626,11253
700890391244103680,509,2035
700864154249383937,555,2393
700847567345688576,449,2267
700796979434098688,855,2250
700747788515020802,8413,20982
700518061187723268,720,2386
700505138482569216,521,2099
700462010979500032,1622,3775
700167517596164096,652,2424
700151421916807169,607,2050
700143752053182464,2427,6905
700062718104104960,611,2444
700029284593901568,528,1912
700002074055016451,1198,3026
699801817392291840,846,2769
699788877217865730,469,2055
699779630832685056,1104,2498
699775878809702401,538,1799
699691744225525762,4147,9433
699446877801091073,2394,5497
699434518667751424,464,2024
699423671849451520,287,1250
699413908797464576,569,1927
699370870310113280,391,1745
699323444782047232,783,2890
699088579889332224,561,2081
699079609774645248,570,2254
699072405256409088,1076,2709
699060279947165696,1614,3419
699036661657767936,1088,2397
698989035503689728,876,3074
698953797952008193,824,2478
698907974262222848,553,2332
698710712454139905,616,2262
698703483621523456,335,1323
698635131305795584,312,1199
698549713696649216,558,2146
698355670425473025,394,1701
698342080612007937,868,2072
698262614669991936,1793,4391
698195409219559425,5438,15487
698178924120031232,674,2585
697995514407682048,305,1409
697990423684476929,1167,3010
697943111201378304,613,2194
697881462549430272,1054,2772
697630435728322560,497,1597
697616773278015490,921,2890
697596423848730625,1131,2767
697575480820686848,452,1882
697516214579523584,990,1872
697482927769255936,598,2231
697463031882764288,1267,3161
697270446429966336,1712,4339
697259378236399616,900,3035
697255105972801536,1052,2842
697242256848379904,615,2324
696900204696625153,933,2912
696894894812565505,615,2165
696886256886657024,1625,4440
696877980375769088,636,2254
696754882863349760,328,1369
696744641916489729,833,1886
696713835009417216,583,2169
696518437233913856,1561,3629
696490539101908992,127,1133
696488710901260288,925,2303
696405997980676096,1050,2921
696100768806522880,584,1772
695816827381944320,1051,2752
695794761660297217,706,2914
695767669421768709,664,1706
695629776980148225,1890,4189
695446424020918272,1649,4085
695409464418041856,3234,7973
695314793360662529,1295,3329
695095422348574720,549,2448
695074328191332352,990,2600
695064344191721472,527,1473
695051054296211456,715,2428
694925794720792577,817,2489
694905863685980160,834,2532
694669722378485760,13051,32944
694356675654983680,250,1386
694352839993344000,539,1877
694342028726001664,431,1459
694329668942569472,449,1817
694206574471057408,1848,3810
694183373896572928,842,2704
694001791655137281,923,3134
693993230313091072,357,1730
693942351086120961,328,1619
693647888581312512,517,2473
693644216740769793,115,1264
693642232151285760,376,2345
693629975228977152,719,2256
693622659251335168,336,1415
693590843962331137,1775,4651
693582294167244802,222,1514
693486665285931008,565,1622
693280720173801472,1120,3081
693267061318012928,731,2196
693262851218264065,452,2041
693231807727280129,669,2648
693155686491000832,2890,7253
693109034023534592,549,1557
693095443459342336,404,1698
692919143163629568,696,2492
692905862751522816,790,2231
692901601640583168,536,1612
692894228850999298,713,2077
692828166163931137,795,2654
692752401762250755,3293,6266
692568918515392513,1392,4028
692535307825213440,1232,2900
692530551048294401,368,1695
692423280028966913,197,1366
692417313023332352,3131,8641
692187005137076224,744,2331
692158366030913536,718,1970
692142790915014657,354,1509
692041934689402880,1130,3112
692017291282812928,869,2670
691820333922455552,1489,3642
691793053716221953,3820,7479
691756958957883396,884,2595
691675652215414786,459,1794
691483041324204033,500,2196
691459709405118465,1019,3722
691444869282295808,750,2431
691416866452082688,6896,17805
691321916024623104,599,2378
691096613310316544,792,2755
691090071332753408,305,1603
690989312272396288,2608,5440
690959652130045952,1112,3307
690938899477221376,1745,3763
690932576555528194,905,3019
690735892932222976,1149,3489
690728923253055490,465,1994
690690673629138944,744,2145
690649993829576704,248,1198
690607260360429569,14,278
690597161306841088,546,1779
690400367696297985,406,1740
690374419777196032,759,2964
690360449368465409,789,2442
690348396616552449,461,1365
690248561355657216,369,1537
690021994562220032,922,2577
690015576308211712,659,2295
690005060500217858,1533,3380
689999384604450816,328,1303
689993469801164801,404,1347
689977555533848577,407,1262
689905486972461056,622,2253
689877686181715968,1043,2790
689835978131935233,688,2012
689661964914655233,850,2993
689659372465688576,3462,9509
689623661272240129,579,2039
689599056876867584,5005,10736
689557536375177216,403,1895
689517482558820352,1294,3120
689289219123089408,845,2066
689283819090870273,1004,3010
689280876073582592,638,1820
689275259254616065,225,1051
689255633275777024,972,2344
689154315265683456,895,2853
689143371370250240,454,1862
688916208532455424,772,2490
688908934925697024,706,1940
688898160958271489,710,1919
688894073864884227,618,2058
688828561667567616,321,1273
688804835492233216,168,886
688789766343622656,604,2048
688547210804498433,626,2394
688519176466644993,657,2146
688385280030670848,4074,8519
688211956440801280,751,2074
688179443353796608,527,1976
688116655151435777,696,2603
688064179421470721,322,1593
687841446767013888,2247,5009
687826841265172480,1007,2514
687818504314159109,862,2279
687807801670897665,656,2196
687732144991551489,594,1614
687704180304273409,764,2238
687664829264453632,469,1800
687494652870668288,527,1753
687480748861947905,221,1473
687476254459715584,481,1824
687460506001633280,490,1906
687399393394311168,551,1744
687317306314240000,8323,18606
687312378585812992,1726,3998
687127927494963200,2047,4963
687124485711986689,460,2013
687109925361856513,2225,5346
687102708889812993,870,2167
687096057537363968,551,2072
686947101016735744,2899,7962
686760001961103360,1254,3234
686749460672679938,1314,3193
686730991906516992,1087,3792
686683045143953408,729,2604
686618349602762752,1237,3406
686606069955735556,490,1748
686394059078897668,630,1588
686386521809772549,791,3004
686377065986265092,514,2043
686358356425093120,597,1993
686286779679375361,1519,3705
686050296934563840,665,2062
686035780142297088,103,1059
686034024800862208,1035,2832
686007916130873345,363,2273
686003207160610816,562,1676
685973236358713344,477,1931
685943807276412928,533,1494
685906723014619143,2580,6881
685681090388975616,110,1884
685667379192414208,507,2178
685663452032069632,1330,2967
685641971164143616,694,2682
685547936038666240,14079,30304
685532292383666176,1043,2800
685325112850124800,3571,8657
685321586178670592,578,2437
685315239903100929,942,3023
685307451701334016,395,1919
685268753634967552,1070,2831
685198997565345792,588,2135
685169283572338688,1272,3773
684969860808454144,326,2214
684959798585110529,2804,6282
684940049151070208,944,2962
684926975086034944,417,3209
684914660081053696,1320,3212
684902183876321280,463,1715
684880619965411328,722,1917
684830982659280897,19615,32269
684800227459624960,899,2512
684594889858887680,3164,8164
684588130326986752,1274,3802
684567543613382656,1101,2753
684538444857667585,852,2432
684481074559381504,1069,3556
684460069371654144,502,1812
684241637099323392,2939,7466
684225744407494656,183,1137
684222868335505415,1238,3505
684200372118904832,943,1980
684195085588783105,453,1757
684188786104872960,1046,3211
684177701129875456,592,1863
684147889187209216,1367,2735
684122891630342144,425,1858
684097758874210310,1293,3777
683857920510050305,1017,3510
683852578183077888,315,1789
683849932751646720,850,2409
683834909291606017,1017,2405
683828599284170753,969,2578
683773439333797890,1218,3065
683742671509258241,2992,5960
683515932363329536,2604,6771
683498322573824003,872,2923
683481228088049664,901,2442
683462770029932544,620,2238
683449695444799489,1455,3571
683391852557561860,2172,7031
683357973142474752,822,2661
683142553609318400,931,2639
683111407806746624,814,3138
683098815881154561,587,1992
683078886620553216,517,1852
683030066213818368,666,1995
682962037429899265,14821,33686
682808988178739200,154,1625
682788441537560576,1015,2276
682750546109968385,398,1399
682697186228989953,333,1211
682662431982772225,987,2806
682638830361513985,534,1899
682429480204398592,1042,3174
682406705142087680,1584,6949
682393905736888321,595,2063
682389078323662849,423,1535
682303737705140231,883,2811
682259524040966145,1077,3796
682242692827447297,1036,2959
682088079302213632,8847,16735
682059653698686977,1525,4530
682047327939461121,845,2944
682032003584274432,1788,6041
682003177596559360,1365,2856
681981167097122816,917,2590
681891461017812993,744,2265
681694085539872773,3679,11778
681679526984871937,399,1628
681654059175129088,819,2411
681610798867845120,416,1725
681579835668455424,1172,3241
681523177663676416,5185,13131
681340665377193984,246,1515
681339448655802368,3692,8541
681320187870711809,671,2403
681302363064414209,1618,3589
681297372102656000,852,2950
681281657291280384,993,2957
681261549936340994,235,1331
681242418453299201,469,1351
681231109724700672,436,2230
681193455364796417,1332,3403
680970795137544192,583,2203
680959110691590145,1816,4203
680940246314430465,935,2921
680934982542561280,391,1907
680913438424612864,562,2207
680889648562991104,323,1610
680836378243002368,1182,3175
680805554198020098,607,1971
680801747103793152,739,2181
680798457301471234,937,2599
680609293079592961,622,2407
680583894916304897,1186,3293
680497766108381184,1728,3877
680494726643068929,438,1571
680473011644985345,668,2341
680440374763077632,438,1320
680221482581123072,260,1356
680206703334408192,1041,2578
680191257256136705,440,1972
680176173301628928,1390,3551
680161097740095489,669,2134
680145970311643136,1556,3305
680130881361686529,854,2109
680115823365742593,822,2491
680100725817409536,1244,3293
680085611152338944,8121,11709
680070545539371008,771,2379
679877062409191424,575,1787
679872969355714560,595,2011
679862121895714818,553,2243
679854723806179328,1098,2608
679844490799091713,686,2182
679828447187857408,12530,33054
679777920601223168,991,2851
679736210798047232,713,1908
679729593985699840,746,1988
679722016581222400,425,1534
679530280114372609,1877,4356
679527802031484928,648,2420
679511351870550016,1142,3063
679503373272485890,1331,2902
679475951516934144,578,1915
679462823135686656,16934,29299
679405845277462528,1071,2155
679158373988876288,7216,19364
679148763231985668,919,2549
679132435750195208,1032,2691
679111216690831360,2300,5413
679062614270468097,7180,15442
679047485189439488,585,2051
679001094530465792,1092,2587
678991772295516161,1014,2062
678969228704284672,408,1498
678800283649069056,817,2348
678798276842360832,1024,3155
678774928607469569,819,2569
678767140346941444,1222,3215
678764513869611008,413,1477
678755239630127104,2918,6463
678740035362037760,1484,3389
678708137298427904,2177,5111
678675843183484930,1311,2595
678643457146150913,359,1874
678446151570427904,1370,3648
678424312106393600,2263,4985
678410210315247616,1606,3815
678399652199309312,28463,73196
678396796259975168,373,1451
678389028614488064,380,1708
678380236862578688,821,2230
678341075375947776,472,1570
678334497360859136,222,1180
678278586130948096,5470,10386
678255464182861824,327,1446
678023323247357953,340,1739
678021115718029313,5605,12337
677961670166224897,1521,3130
677918531514703872,364,1215
677895101218201600,1836,4383
677716515794329600,874,2781
677700003327029250,1285,3104
677698403548192770,286,1116
677687604918272002,751,2250
677673981332312066,1345,3025
677662372920729601,840,1769
677644091929329666,725,1704
677573743309385728,598,1932
677565715327688705,409,1187
677557565589463040,1012,2215
677547928504967168,3282,6304
677530072887205888,204,963
677335745548390400,1545,2755
677334615166730240,250,1224
677331501395156992,207,986
677328882937298944,1338,3325
677314812125323265,469,1496
677301033169788928,354,1111
677269281705472000,636,1794
677228873407442944,1461,3197
677187300187611136,807,2475
676975532580409345,949,2523
676957860086095872,719,2020
676949632774234114,348,1180
676948236477857792,771,1952
676946864479084545,326,1573
676942428000112642,665,1869
676936541936185344,4416,11590
676916996760600576,1611,2689
676897532954456065,646,2051
676864501615042560,623,1883
676821958043033607,13725,20650
676819651066732545,599,1652
676811746707918848,379,1302
676776431406465024,1796,4504
676617503762681856,854,2611
676613908052996102,176,984
676606785097199616,386,1720
676603393314578432,339,1037
676593408224403456,1883,4122
676590572941893632,110,838
676588346097852417,696,2076
676582956622721024,251,1074
676575501977128964,985,2320
676533798876651520,487,1694
676496375194980353,471,1373
676470639084101634,4166,10547
676440007570247681,587,1559
676430933382295552,302,1261
676263575653122048,483,1890
676237365392908289,249,1089
676219687039057920,27647,70670
676215927814406144,516,1569
676191832485810177,915,2050
676146341966438401,585,1747
676121918416756736,1023,1961
676101918813499392,1047,2578
676098748976615425,1245,2669
676089483918516224,389,1178
675898130735476737,506,1441
675891555769696257,761,1919
675888385639251968,839,2113
675878199931371520,1237,3776
675870721063669760,496,1464
675853064436391936,1132,2417
675849018447167488,123,864
675845657354215424,775,2044
675822767435051008,474,1385
675820929667219457,206,956
675798442703122432,3041,9300
675781562965868544,418,1451
675740360753160193,295,1056
675710890956750848,717,1683
675707330206547968,597,1783
675706639471788032,85,582
675534494439489536,361,1661
675531475945709568,329,1067
675522403582218240,249,936
675517828909424640,407,1146
675501075957489664,5202,15510
675497103322386432,1130,2815
675489971617296384,526,1148
675483430902214656,853,1659
675432746517426176,501,1359
675372240448454658,452,1524
675362609739206656,192,941
675354435921575936,14855,29389
675349384339542016,1996,3522
675334060156301312,1127,2482
675166823650848770,1380,3164
675153376133427200,2256,5578
675149409102012420,1496,3345
675147105808306176,197,841
675146535592706048,255,1052
675145476954566656,779,1911
675135153782571009,411,1163
675113801096802304,686,1732
675111688094527488,213,867
675109292475830276,995,2515
675047298674663426,274,926
675015141583413248,1034,2402
675006312288268288,200,873
675003128568291329,406,1388
674999807681908736,951,1989
674805413498527744,315,759
674800520222154752,746,2687
674793399141146624,950,2216
674790488185167872,216,982
674788554665512960,181,718
674781762103414784,1043,1803
674774481756377088,407,980
674767892831932416,689,1626
674764817387900928,200,698
674754018082705410,382,1228
674752233200820224,399,1307
674743008475090944,464,1258
674742531037511680,44,431
674739953134403584,326,968
674737130913071104,80,580
674690135443775488,411,1023
674670581682434048,565,1444
674664755118911488,205,808
674646392044941312,429,1281
674644256330530816,241,927
674638615994089473,509,1515
674632714662858753,501,1337
674606911342424069,86,839
674468880899788800,1773,5545
674447403907457024,314,954
674436901579923456,344,985
674422304705744896,464,1280
674416750885273600,114,611
674410619106390016,400,1068
674394782723014656,487,1334
674372068062928900,280,766
674330906434379776,65,502
674318007229923329,449,1250
674307341513269249,6012,10118
674291837063053312,5128,13155
674271431610523648,643,1394
674269164442398721,202,824
674265582246694913,727,1457
674262580978937856,382,1175
674255168825880576,464,1299
674082852460433408,144,678
674075285688614912,245,887
674063288070742018,1905,5704
674053186244734976,1124,2942
674051556661161984,431,1289
674045139690631169,564,1267
674042553264685056,109,635
674038233588723717,366,975
674036086168010753,180,758
674024893172875264,1081,1578
674019345211760640,264,1012
674014384960745472,559,1386
674008982932058114,299,1083
673956914389192708,834,1745
673919437611909120,325,1057
673906403526995968,1428,2836
673887867907739649,220,839
673716320723169284,669,2777
673715861853720576,1805,3156
673711475735838725,264,937
673709992831262724,236,748
673708611235921920,253,951
673707060090052608,346,986
673705679337693185,358,1124
673700254269775872,500,1280
673697980713705472,1691,3503
673689733134946305,568,1537
673688752737402881,438,1125
673686845050527744,375,1274
673680198160809984,414,1228
673662677122719744,326,1123
673656262056419329,198,650
673636718965334016,307,992
673612854080196609,629,1426
673583129559498752,313,1061
673580926094458881,238,736
673576835670777856,486,1227
673363615379013632,266,930
673359818736984064,592,1286
673355879178194945,491,1340
673352124999274496,471,1493
673350198937153538,184,682
673345638550134785,1098,2224
673343217010679808,234,854
673342308415348736,492,1128
673320132811366400,6866,11935
673317986296586240,216,780
673295268553605120,2739,6707
673270968295534593,312,955
673240798075449344,614,1274
673213039743795200,724,1965
673148804208660480,547,1487
672997845381865473,629,1750
672995267319328768,251,844
672988786805112832,253,873
672984142909456390,469,1110
672980819271634944,887,1624
672975131468300288,775,1496
672970152493887488,302,836
672968025906282496,469,1179
672964561327235073,557,1258
672902681409806336,422,1228
672898206762672129,363,792
672884426393653248,723,1364
672877615439593473,300,907
672834301050937345,502,1152
672828477930868736,416,1108
672640509974827008,270,872
672622327801233409,419,1146
672614745925664768,510,1084
672609152938721280,338,966
672604026190569472,335,963
672594978741354496,528,1176
672591762242805761,284,839
672591271085670400,157,638
672538107540070400,316,900
672523490734551040,146,551
672488522314567680,371,989
672482722825261057,518,987
672481316919734272,110,639
672475084225949696,605,1291
672466075045466113,447,1193
672272411274932228,2923,5698
672267570918129665,536,1310
672264251789176834,285,1007
672256522047614977,1324,2503
672254177670729728,647,1270
672248013293752320,520,1526
672245253877968896,131,606
672239279297454080,275,804
672231046314901505,876,1616
672222792075620352,176,699
672205392827572224,1005,1981
672169685991993344,317,909
672160042234327040,303,764
672139350159835138,592,1539
672125275208069120,986,2115
672095186491711488,328,872
672082170312290304,318,837
672068090318987265,439,1133
671896809300709376,3666,7592
671891728106971137,479,1170
671882082306625538,1203,3092
671879137494245376,570,1242
671874878652489728,478,1103
671866342182637568,417,995
671855973984772097,371,791
671789708968640512,2991,6298
671768281401958400,433,1045
671763349865160704,772,1487
671744970634719232,659,1202
671743150407421952,200,673
671735591348891648,651,1282
671729906628341761,3786,7474
671561002136281088,6298,11358
671550332464455680,183,809
671547767500775424,496,1200
671544874165002241,888,1726
671542985629241344,483,965
671538301157904385,333,836
671536543010570240,343,1036
671533943490011136,493,895
671528761649688577,214,736
671520732782923777,454,1217
671518598289059840,251,828
671511350426865664,605,1418
671504605491109889,3112,6219
671497587707535361,387,823
671488513339211776,412,884
671486386088865792,172,508
671485057807351808,195,678
671390180817915904,651,1277
671362598324076544,257,972
671357843010908160,133,351
671355857343524864,104,418
671347597085433856,369,830
671186162933985280,176,639
671182547775299584,283,975
671166507850801152,301,778
671163268581498880,965,1455
671159727754231808,68,313
671154572044468225,186,623
671151324042559489,126,587
671147085991960577,191,580
671141549288370177,569,1018
671138694582165504,340,820
671134062904504320,162,651
671122204919246848,2180,3075
671115716440031232,669,1209
671109016219725825,377,1001
670995969505435648,241,966
670842764863651840,7556,22017
670840546554966016,165,522
670838202509447168,598,980
670833812859932673,109,382
670832455012716544,184,645
670826280409919488,3493,4859
670823764196741120,159,674
670822709593571328,83,543
670815497391357952,1312,2773
670811965569282048,230,981
670807719151067136,425,1050
670804601705242624,815,1729
670803562457407488,77,301
670797304698376195,202,658
670792680469889025,237,731
670789397210615808,210,582
670786190031921152,168,527
670783437142401025,330,720
670782429121134593,654,1346
670780561024270336,249,697
670778058496974848,62,297
670764103623966721,371,955
670755717859713024,87,391
670733412878163972,446,848
670727704916926465,312,734
670717338665226240,416,1048
670704688707301377,317,685
670691627984359425,208,516
670679630144274432,240,662
670676092097810432,35,214
670668383499735048,4301,9432
670474236058800128,630,1330
670468609693655041,77,314
670465786746662913,466,852
670452855871037440,174,489
670449342516494336,567,1072
670444955656130560,1736,6040
670442337873600512,175,579
670435821946826752,433,937
670434127938719744,560,1254
670433248821026816,100,293
670428280563085312,520,1226
670427002554466305,141,460
670421925039075328,549,1139
670420569653809152,265,536
670417414769758208,280,500
670411370698022913,765,1789
670408998013820928,187,484
670403879788544000,128,374
670385711116361728,173,487
670374371102445568,236,669
670361874861563904,55,288
670338931251150849,96,373
670319130621435904,1065,3462
670303360680108032,107,381
670290420111441920,249,622
670093938074779648,274,907
670086499208155136,217,619
670079681849372674,1055,1952
670073503555706880,677,1380
670069087419133954,205,549
670061506722140161,288,665
670055038660800512,279,592
670046952931721218,151,574
670040295598354432,96,657
670037189829525505,240,526
670003130994700288,77,295
669993076832759809,70,284
669972011175813120,132,392
669970042633789440,43,271
669942763794931712,131,443
669926384437997569,81,338
669923323644657664,50,202
669753178989142016,340,704
669749430875258880,55,227
669684865554620416,74,446
669683899023405056,93,338
669682095984410625,115,312
669680153564442624,240,582
669661792646373376,365,712
669625907762618368,1560,3108
669603084620980224,316,844
669597912108789760,131,447
669583744538451968,798,1313
669573570759163904,120,388
669571471778410496,877,1404
669567591774625800,45,202
669564461267722241,104,335
669393256313184256,62,313
669375718304980992,626,1170
669371483794317312,148,434
669367896104181761,129,405
669363888236994561,199,555
669359674819481600,103,330
669354382627049472,1089,2375
669353438988365824,225,563
669351434509529089,153,377
669328503091937280,363,905
669327207240699904,101,496
669324657376567296,182,439
669216679721873412,346,1053
669214165781868544,135,383
669203728096960512,405,884
669037058363662336,264,571
669015743032369152,322,647
669006782128353280,209,510
669000397445533696,5501,18634
668994913074286592,187,389
668992363537309700,292,656
668989615043424256,288,594
668988183816871936,389,797
668986018524233728,139,477
668981893510119424,258,477
668979806671884288,291,700
668975677807423489,495,1151
668967877119254528,18,127
668960084974809088,209,617
668955713004314625,63,240
668932921458302977,50,227
668902994700836864,87,276
668892474547511297,126,353
668872652652679168,267,474
668852170888998912,139,408
668826086256599040,112,382
668815180734689280,225,490
668779399630725120,324,627
668655139528511488,187,469
668645506898350081,457,769
668643542311546881,445,782
668641109086707712,465,943
668636665813057536,434,917
668633411083464705,1375,2455
668631377374486528,280,617
668627278264475648,96,281
668625577880875008,111,326
668623201287675904,651,1244
668620235289837568,35,180
668614819948453888,271,541
668587383441514497,918,1471
668567822092664832,46,206
668544745690562560,197,453
668542336805281792,181,402
668537837512433665,61,226
668528771708952576,188,401
668507509523615744,87,276
668496999348633600,114,358
668484198282485761,207,371
668480044826800133,127,394
668466899341221888,439,767
668297328638447616,255,555
668291999406125056,28,213
668286279830867968,116,436
668274247790391296,196,717
668268907921326080,205,483
668256321989451776,516,1147
668248472370458624,406,838
668237644992782336,2411,5423
668226093875376128,85,246
668221241640230912,168,452
668204964695683073,171,487
668190681446379520,171,574
668171859951755264,161,424
668154635664932864,272,438
668142349051129856,239,508
668113020489474048,207,580
667937095915278337,687,1112
667924896115245057,95,264
667915453470232577,46,184
667911425562669056,245,430
667902449697558528,334,753
667886921285246976,906,1643
667885044254572545,398,729
667878741721415682,101,347
667873844930215936,338,550
667866724293877760,898,2704
667861340749471744,69,222
667832474953625600,54,255
667806454573760512,416,926
667801013445750784,81,282
667793409583771648,286,606
667782464991965184,210,363
667773195014021121,44,203
667766675769573376,185,371
667728196545200128,126,323
667724302356258817,267,422
667550904950915073,28,0
667550882905632768,25,0
667549055577362432,1942,5087
667546741521195010,106,303
667544320556335104,456,760
667538891197542400,58,175
667534815156183040,443,716
667530908589760512,206,409
667524857454854144,963,1496
667517642048163840,165,331
667509364010450944,1856,6036
667502640335572993,193,485
667495797102141441,231,457
667491009379606528,189,456
667470559035432960,85,225
667455448082227200,53,171
667453023279554560,73,279
667443425659232256,486,681
667437278097252352,197,396
667435689202614272,76,267
667405339315146752,194,410
667393430834667520,50,168
667369227918143488,143,328
667211855547486208,209,425
667200525029539841,227,544
667192066997374976,86,332
667188689915760640,328,643
667182792070062081,5250,12495
